year,month,state,deaths
1975,12,AC,7
1975,12,AP,46
1975,12,BA,30
1975,12,CE,8
1975,12,DF,97
1975,12,ES,161
1975,12,GO,370
1975,12,MS,11
1975,12,MG,5803
1975,12,PA,3
1975,12,PB,7
1975,12,PR,1306
1975,12,PE,2820
1975,12,PI,6
1975,12,RJ,4
1975,12,RN,3
1975,12,RS,1056
1975,12,SC,288
1975,12,SP,16892
1975,12,SE,73
1975,12,TO,2
1976,1,AC,2
1976,1,AL,3
1976,1,AP,28
1976,1,BA,20
1976,1,CE,21
1976,1,DF,48
1976,1,ES,977
1976,1,GO,339
1976,1,MT,6
1976,1,MS,12
1976,1,MG,5065
1976,1,PB,1
1976,1,PR,4679
1976,1,PE,4876
1976,1,PI,6
1976,1,RJ,61
1976,1,RN,3
1976,1,RS,863
1976,1,RO,29
1976,1,SC,524
1976,1,SP,16567
1976,1,SE,64
1976,2,AC,13
1976,2,AL,8
1976,2,BA,13
1976,2,CE,8
1976,2,DF,54
1976,2,ES,893
1976,2,GO,251
1976,2,MT,13
1976,2,MS,7
1976,2,MG,4541
1976,2,PA,1
1976,2,PB,1
1976,2,PR,4274
1976,2,PE,4314
1976,2,PI,10
1976,2,RJ,46
1976,2,RN,2
1976,2,RS,720
1976,2,RO,39
1976,2,SC,452
1976,2,SP,14036
1976,2,SE,59
1976,2,TO,4
1976,3,AC,10
1976,3,AL,2
1976,3,AP,1
1976,3,BA,17
1976,3,CE,27
1976,3,DF,82
1976,3,ES,980
1976,3,GO,317
1976,3,MT,15
1976,3,MS,5
1976,3,MG,4877
1976,3,PB,1
1976,3,PR,4739
1976,3,PE,4618
1976,3,PI,3
1976,3,RJ,55
1976,3,RN,5
1976,3,RS,890
1976,3,RO,36
1976,3,SC,497
1976,3,SP,15222
1976,3,SE,69
1976,3,TO,3
1976,4,AC,8
1976,4,AL,2
1976,4,BA,111
1976,4,CE,20
1976,4,DF,47
1976,4,ES,969
1976,4,GO,306
1976,4,MT,11
1976,4,MS,5
1976,4,MG,4754
1976,4,PB,5
1976,4,PR,4274
1976,4,PE,5351
1976,4,PI,5
1976,4,RJ,67
1976,4,RN,12
1976,4,RS,887
1976,4,RO,27
1976,4,SC,476
1976,4,SP,14670
1976,4,SE,58
1976,5,AC,5
1976,5,AL,10
1976,5,BA,116
1976,5,CE,14
1976,5,DF,66
1976,5,ES,1144
1976,5,GO,366
1976,5,MA,1
1976,5,MT,20
1976,5,MS,7
1976,5,MG,5821
1976,5,PB,4
1976,5,PR,4679
1976,5,PE,5372
1976,5,PI,5
1976,5,RJ,83
1976,5,RN,3
1976,5,RS,964
1976,5,RO,48
1976,5,SC,478
1976,5,SP,15633
1976,5,SE,91
1976,5,TO,4
1976,6,AC,14
1976,6,AL,7
1976,6,BA,99
1976,6,CE,11
1976,6,DF,49
1976,6,ES,1149
1976,6,GO,426
1976,6,MA,1
1976,6,MT,13
1976,6,MS,10
1976,6,MG,5585
1976,6,PA,1
1976,6,PB,6
1976,6,PR,5043
1976,6,PE,4542
1976,6,PI,5
1976,6,RJ,51
1976,6,RN,4
1976,6,RS,1195
1976,6,RO,63
1976,6,SC,620
1976,6,SP,15465
1976,6,SE,71
1976,6,TO,3
1976,7,AC,5
1976,7,AL,5
1976,7,BA,119
1976,7,CE,13
1976,7,DF,52
1976,7,ES,1170
1976,7,GO,431
1976,7,MA,1
1976,7,MT,21
1976,7,MS,15
1976,7,MG,5596
1976,7,PB,3
1976,7,PR,4575
1976,7,PE,4405
1976,7,PI,2
1976,7,RJ,61
1976,7,RN,4
1976,7,RS,1194
1976,7,RO,78
1976,7,SC,599
1976,7,SP,16364
1976,7,SE,69
1976,8,AC,10
1976,8,AL,3
1976,8,BA,10
1976,8,CE,4
1976,8,DF,45
1976,8,ES,1019
1976,8,GO,426
1976,8,MT,17
1976,8,MS,14
1976,8,MG,5253
1976,8,PB,5
1976,8,PR,5164
1976,8,PE,4330
1976,8,PI,4
1976,8,RJ,44
1976,8,RN,11
1976,8,RS,1049
1976,8,RO,68
1976,8,SC,557
1976,8,SP,14426
1976,8,SE,70
1976,8,TO,9
1976,9,AC,11
1976,9,AL,2
1976,9,AP,1
1976,9,BA,12
1976,9,CE,12
1976,9,DF,56
1976,9,ES,1032
1976,9,GO,426
1976,9,MA,1
1976,9,MT,15
1976,9,MS,11
1976,9,MG,5176
1976,9,PA,1
1976,9,PB,4
1976,9,PR,3958
1976,9,PE,4153
1976,9,PI,7
1976,9,RJ,46
1976,9,RN,7
1976,9,RS,852
1976,9,RO,48
1976,9,SC,502
1976,9,SP,13655
1976,9,SE,63
1976,9,TO,4
1976,10,AC,9
1976,10,AL,4
1976,10,BA,5
1976,10,CE,14
1976,10,DF,44
1976,10,ES,1046
1976,10,GO,473
1976,10,MT,25
1976,10,MS,14
1976,10,MG,5540
1976,10,PA,1
1976,10,PB,1
1976,10,PR,3943
1976,10,PE,4508
1976,10,PI,4
1976,10,RJ,64
1976,10,RN,2
1976,10,RS,893
1976,10,RO,85
1976,10,SC,456
1976,10,SP,13739
1976,10,SE,69
1976,10,TO,3
1976,11,AC,9
1976,11,AL,6
1976,11,AP,4
1976,11,AM,2
1976,11,BA,8
1976,11,CE,15
1976,11,DF,53
1976,11,ES,984
1976,11,GO,426
1976,11,MT,29
1976,11,MS,8
1976,11,MG,5384
1976,11,PB,2
1976,11,PR,3992
1976,11,PE,5044
1976,11,PI,4
1976,11,RJ,89
1976,11,RN,3
1976,11,RS,1012
1976,11,RO,86
1976,11,SC,522
1976,11,SP,13185
1976,11,SE,73
1976,11,TO,1
1976,12,AC,7
1976,12,AL,2
1976,12,AP,47
1976,12,BA,9
1976,12,CE,18
1976,12,DF,74
1976,12,ES,1092
1976,12,GO,465
1976,12,MA,1
1976,12,MT,18
1976,12,MS,6
1976,12,MG,5706
1976,12,PB,4
1976,12,PR,4282
1976,12,PE,5129
1976,12,PI,3
1976,12,RJ,74
1976,12,RN,6
1976,12,RS,913
1976,12,RO,81
1976,12,SC,465
1976,12,SP,13870
1976,12,SE,62
1976,12,TO,2
1977,1,AC,13
1977,1,AL,2
1977,1,AP,47
1977,1,BA,51
1977,1,CE,7
1977,1,DF,52
1977,1,ES,999
1977,1,GO,437
1977,1,MT,24
1977,1,MS,13
1977,1,MG,5153
1977,1,PB,7
1977,1,PR,5504
1977,1,PE,5066
1977,1,PI,4
1977,1,RJ,80
1977,1,RN,5
1977,1,RS,940
1977,1,RO,51
1977,1,SC,483
1977,1,SP,14581
1977,1,SE,57
1977,1,TO,2
1977,2,AC,12
1977,2,AL,2
1977,2,AP,41
1977,2,BA,28
1977,2,CE,23
1977,2,DF,46
1977,2,ES,940
1977,2,GO,345
1977,2,MA,1
1977,2,MT,8
1977,2,MS,17
1977,2,MG,4618
1977,2,PR,4074
1977,2,PE,4194
1977,2,PI,4
1977,2,RJ,78
1977,2,RN,2
1977,2,RS,850
1977,2,RO,39
1977,2,SC,431
1977,2,SP,14108
1977,2,SE,79
1977,2,TO,2
1977,3,AC,5
1977,3,AL,6
1977,3,AP,57
1977,3,BA,39
1977,3,CE,30
1977,3,DF,59
1977,3,ES,957
1977,3,GO,358
1977,3,MT,14
1977,3,MS,13
1977,3,MG,4857
1977,3,PB,8
1977,3,PR,4387
1977,3,PE,4971
1977,3,PI,4
1977,3,RJ,75
1977,3,RN,3
1977,3,RS,960
1977,3,RO,43
1977,3,SC,489
1977,3,SP,14784
1977,3,SE,65
1977,3,TO,3
1977,4,AC,8
1977,4,AL,3
1977,4,AP,34
1977,4,BA,43
1977,4,CE,21
1977,4,DF,40
1977,4,ES,921
1977,4,GO,313
1977,4,MT,9
1977,4,MS,15
1977,4,MG,4650
1977,4,PB,8
1977,4,PR,3915
1977,4,PE,4552
1977,4,PI,4
1977,4,RJ,71
1977,4,RN,5
1977,4,RS,880
1977,4,RO,40
1977,4,SC,529
1977,4,SP,13612
1977,4,SE,56
1977,4,TO,3
1977,5,AC,3
1977,5,AL,5
1977,5,AP,55
1977,5,BA,45
1977,5,CE,20
1977,5,DF,62
1977,5,ES,1017
1977,5,GO,383
1977,5,MT,16
1977,5,MS,12
1977,5,MG,5176
1977,5,PB,5
1977,5,PR,5469
1977,5,PE,5161
1977,5,PI,3
1977,5,RJ,66
1977,5,RN,8
1977,5,RS,1052
1977,5,RO,43
1977,5,SC,540
1977,5,SP,15032
1977,5,SE,50
1977,5,TO,1
1977,6,AC,8
1977,6,AL,7
1977,6,AP,13
1977,6,BA,48
1977,6,CE,16
1977,6,DF,71
1977,6,ES,1119
1977,6,GO,363
1977,6,MT,14
1977,6,MS,13
1977,6,MG,4998
1977,6,PR,3893
1977,6,PE,4978
1977,6,RJ,68
1977,6,RN,12
1977,6,RS,928
1977,6,RO,67
1977,6,SC,489
1977,6,SP,14157
1977,6,SE,47
1977,6,TO,2
1977,7,AC,3
1977,7,AL,3
1977,7,AP,23
1977,7,AM,1
1977,7,BA,32
1977,7,CE,25
1977,7,DF,61
1977,7,ES,1105
1977,7,GO,358
1977,7,MT,8
1977,7,MS,14
1977,7,MG,5108
1977,7,PB,1
1977,7,PR,3917
1977,7,PE,4756
1977,7,PI,5
1977,7,RJ,76
1977,7,RN,5
1977,7,RS,1015
1977,7,RO,53
1977,7,SC,524
1977,7,SP,14510
1977,7,SE,62
1977,7,TO,1
1977,8,AC,8
1977,8,AL,6
1977,8,AP,34
1977,8,AM,1
1977,8,BA,48
1977,8,CE,11
1977,8,DF,67
1977,8,ES,1038
1977,8,GO,413
1977,8,MT,28
1977,8,MS,12
1977,8,MG,5272
1977,8,PB,8
1977,8,PR,4744
1977,8,PE,4339
1977,8,PI,7
1977,8,RJ,74
1977,8,RN,5
1977,8,RS,926
1977,8,RO,55
1977,8,SC,533
1977,8,SP,14317
1977,8,SE,55
1977,8,TO,4
1977,9,AC,7
1977,9,AL,5
1977,9,AP,25
1977,9,BA,39
1977,9,CE,22
1977,9,DF,44
1977,9,ES,1057
1977,9,GO,374
1977,9,MT,8
1977,9,MS,15
1977,9,MG,4896
1977,9,PB,2
1977,9,PR,3456
1977,9,PE,3988
1977,9,PI,2
1977,9,RJ,65
1977,9,RN,5
1977,9,RS,922
1977,9,RO,44
1977,9,SC,481
1977,9,SP,13277
1977,9,SE,58
1977,9,TO,1
1977,10,AC,9
1977,10,AL,2
1977,10,BA,36
1977,10,CE,16
1977,10,DF,63
1977,10,ES,982
1977,10,GO,399
1977,10,MT,17
1977,10,MS,14
1977,10,MG,5047
1977,10,PB,4
1977,10,PR,3640
1977,10,PE,4348
1977,10,PI,4
1977,10,RJ,60
1977,10,RN,5
1977,10,RS,831
1977,10,RO,50
1977,10,SC,467
1977,10,SP,13058
1977,10,SE,74
1977,10,TO,1
1977,11,AC,6
1977,11,AL,5
1977,11,BA,38
1977,11,CE,13
1977,11,DF,59
1977,11,ES,990
1977,11,GO,400
1977,11,MT,17
1977,11,MS,7
1977,11,MG,4829
1977,11,PA,1
1977,11,PB,1
1977,11,PR,3421
1977,11,PE,4383
1977,11,PI,4
1977,11,RJ,62
1977,11,RN,7
1977,11,RS,869
1977,11,RO,60
1977,11,SC,445
1977,11,SP,12640
1977,11,SE,98
1977,11,TO,2
1977,12,AC,6
1977,12,AL,3
1977,12,AP,1
1977,12,BA,51
1977,12,CE,13
1977,12,DF,62
1977,12,ES,1052
1977,12,GO,437
1977,12,MT,20
1977,12,MS,7
1977,12,MG,5193
1977,12,PA,1
1977,12,PB,2
1977,12,PR,4646
1977,12,PE,4449
1977,12,PI,2
1977,12,RJ,76
1977,12,RN,7
1977,12,RS,972
1977,12,RO,50
1977,12,SC,451
1977,12,SP,13562
1977,12,SE,67
1978,1,AC,65
1978,1,AL,3
1978,1,BA,57
1978,1,CE,18
1978,1,DF,57
1978,1,ES,979
1978,1,GO,476
1978,1,MT,1
1978,1,MS,11
1978,1,MG,5254
1978,1,PR,3839
1978,1,PE,4943
1978,1,PI,5
1978,1,RJ,64
1978,1,RN,6
1978,1,RS,903
1978,1,RO,46
1978,1,SC,521
1978,1,SP,14898
1978,1,SE,77
1978,1,TO,3
1978,2,AC,8
1978,2,AL,6
1978,2,BA,31
1978,2,CE,15
1978,2,DF,54
1978,2,ES,826
1978,2,GO,319
1978,2,MS,11
1978,2,MG,4293
1978,2,PR,3296
1978,2,PE,4322
1978,2,PI,3
1978,2,RJ,88
1978,2,RN,5
1978,2,RS,771
1978,2,RO,49
1978,2,SC,357
1978,2,SP,12513
1978,2,SE,64
1978,2,TO,2
1978,3,AC,11
1978,3,AL,4
1978,3,BA,37
1978,3,CE,18
1978,3,DF,56
1978,3,ES,1024
1978,3,GO,406
1978,3,MS,10
1978,3,MG,4702
1978,3,PA,2
1978,3,PB,3
1978,3,PR,3434
1978,3,PE,5625
1978,3,PI,6
1978,3,RJ,88
1978,3,RN,12
1978,3,RS,837
1978,3,RO,58
1978,3,SC,415
1978,3,SP,13810
1978,3,SE,88
1978,4,AC,10
1978,4,AL,4
1978,4,BA,35
1978,4,CE,14
1978,4,DF,43
1978,4,ES,972
1978,4,GO,330
1978,4,MT,1
1978,4,MS,3
1978,4,MG,4420
1978,4,PB,5
1978,4,PR,4453
1978,4,PE,6035
1978,4,PI,5
1978,4,RJ,68
1978,4,RN,9
1978,4,RS,791
1978,4,RO,40
1978,4,SC,399
1978,4,SP,13062
1978,4,SE,56
1978,4,TO,1
1978,5,AC,5
1978,5,AL,6
1978,5,BA,51
1978,5,CE,19
1978,5,DF,62
1978,5,ES,1022
1978,5,GO,347
1978,5,MT,5
1978,5,MS,10
1978,5,MG,5030
1978,5,PB,2
1978,5,PR,3945
1978,5,PE,5849
1978,5,PI,3
1978,5,RJ,92
1978,5,RN,12
1978,5,RS,919
1978,5,RO,47
1978,5,SC,454
1978,5,SP,15241
1978,5,SE,76
1978,5,TO,3
1978,6,AC,10
1978,6,AL,3
1978,6,BA,40
1978,6,CE,11
1978,6,DF,56
1978,6,ES,1028
1978,6,GO,377
1978,6,MA,1
1978,6,MT,9
1978,6,MS,11
1978,6,MG,5322
1978,6,PB,3
1978,6,PR,3981
1978,6,PE,4980
1978,6,PI,4
1978,6,RJ,71
1978,6,RN,7
1978,6,RS,992
1978,6,RO,61
1978,6,SC,485
1978,6,SP,16183
1978,6,SE,64
1978,6,TO,1
1978,7,AC,7
1978,7,AL,4
1978,7,BA,48
1978,7,CE,13
1978,7,DF,51
1978,7,ES,1051
1978,7,GO,383
1978,7,MT,16
1978,7,MS,18
1978,7,MG,5295
1978,7,PB,4
1978,7,PR,3749
1978,7,PE,4730
1978,7,PI,8
1978,7,RJ,72
1978,7,RN,3
1978,7,RS,900
1978,7,RO,72
1978,7,SC,493
1978,7,SP,15811
1978,7,SE,87
1978,7,TO,3
1978,8,AC,14
1978,8,AL,6
1978,8,AP,1
1978,8,BA,51
1978,8,CE,10
1978,8,DF,55
1978,8,ES,1050
1978,8,GO,358
1978,8,MA,1
1978,8,MT,7
1978,8,MS,19
1978,8,MG,5179
1978,8,PB,4
1978,8,PR,5024
1978,8,PE,4525
1978,8,PI,4
1978,8,RJ,68
1978,8,RN,7
1978,8,RS,1014
1978,8,RO,81
1978,8,SC,587
1978,8,SP,15677
1978,8,SE,71
1978,8,TO,3
1978,9,AC,10
1978,9,AL,3
1978,9,BA,33
1978,9,CE,13
1978,9,DF,51
1978,9,ES,978
1978,9,GO,395
1978,9,MT,6
1978,9,MS,14
1978,9,MG,4715
1978,9,PA,1
1978,9,PB,1
1978,9,PR,3645
1978,9,PE,3979
1978,9,PI,1
1978,9,RJ,83
1978,9,RN,7
1978,9,RS,1022
1978,9,RO,73
1978,9,SC,466
1978,9,SP,13688
1978,9,SE,58
1978,9,TO,3
1978,10,AC,2
1978,10,AL,7
1978,10,BA,52
1978,10,CE,21
1978,10,DF,47
1978,10,ES,1053
1978,10,GO,475
1978,10,MT,8
1978,10,MS,18
1978,10,MG,4806
1978,10,PB,5
1978,10,PR,3670
1978,10,PE,4364
1978,10,PI,7
1978,10,RJ,94
1978,10,RN,5
1978,10,RS,876
1978,10,RO,84
1978,10,SC,439
1978,10,SP,13887
1978,10,SE,63
1978,11,AC,14
1978,11,AL,8
1978,11,BA,12
1978,11,CE,14
1978,11,DF,49
1978,11,ES,1051
1978,11,GO,421
1978,11,MT,13
1978,11,MS,14
1978,11,MG,4761
1978,11,PA,1
1978,11,PB,3
1978,11,PR,4609
1978,11,PE,4420
1978,11,PI,6
1978,11,RJ,68
1978,11,RN,6
1978,11,RS,813
1978,11,RO,74
1978,11,SC,433
1978,11,SP,13096
1978,11,SE,56
1978,11,TO,2
1978,12,AC,2
1978,12,AL,2
1978,12,AP,4
1978,12,BA,6
1978,12,CE,18
1978,12,DF,63
1978,12,ES,1042
1978,12,GO,446
1978,12,MT,9
1978,12,MS,9
1978,12,MG,5262
1978,12,PB,3
1978,12,PR,4082
1978,12,PE,4600
1978,12,PI,4
1978,12,RJ,74
1978,12,RN,11
1978,12,RS,827
1978,12,RO,70
1978,12,SC,419
1978,12,SP,13714
1978,12,SE,64
1978,12,TO,2
1979,1,AC,11
1979,1,AL,4
1979,1,BA,7
1979,1,CE,17
1979,1,DF,50
1979,1,ES,1098
1979,1,GO,502
1979,1,MA,2
1979,1,MT,8
1979,1,MS,17
1979,1,MG,5083
1979,1,PA,1
1979,1,PB,7
1979,1,PR,4164
1979,1,PE,5118
1979,1,RJ,91
1979,1,RN,9
1979,1,RS,895
1979,1,RO,68
1979,1,SC,459
1979,1,SP,14517
1979,1,SE,65
1979,1,TO,2
1979,2,AC,10
1979,2,AL,4
1979,2,BA,8
1979,2,CE,13
1979,2,DF,55
1979,2,ES,981
1979,2,GO,430
1979,2,MA,2
1979,2,MT,7
1979,2,MS,11
1979,2,MG,4523
1979,2,PA,2
1979,2,PB,5
1979,2,PR,3290
1979,2,PE,4133
1979,2,PI,6
1979,2,RJ,76
1979,2,RN,5
1979,2,RS,731
1979,2,RO,58
1979,2,SC,362
1979,2,SP,12595
1979,2,SE,56
1979,2,TO,1
1979,3,AC,11
1979,3,AL,3
1979,3,BA,10
1979,3,CE,20
1979,3,DF,63
1979,3,ES,1166
1979,3,GO,424
1979,3,MT,20
1979,3,MS,16
1979,3,MG,4873
1979,3,PA,1
1979,3,PR,3785
1979,3,PE,5305
1979,3,PI,2
1979,3,RJ,111
1979,3,RN,7
1979,3,RS,833
1979,3,RO,54
1979,3,SC,412
1979,3,SP,13871
1979,3,SE,58
1979,3,TO,2
1979,4,AC,13
1979,4,AL,1
1979,4,BA,10
1979,4,CE,16
1979,4,DF,78
1979,4,ES,1086
1979,4,GO,377
1979,4,MT,11
1979,4,MS,7
1979,4,MG,4548
1979,4,PA,1
1979,4,PB,2
1979,4,PR,3624
1979,4,PE,4904
1979,4,PI,2
1979,4,RJ,91
1979,4,RN,14
1979,4,RS,869
1979,4,RO,77
1979,4,SC,427
1979,4,SP,13597
1979,4,SE,55
1979,4,TO,1
1979,5,AC,8
1979,5,AL,4
1979,5,BA,13
1979,5,CE,7
1979,5,DF,57
1979,5,ES,1043
1979,5,GO,432
1979,5,MT,15
1979,5,MS,19
1979,5,MG,4977
1979,5,PA,2
1979,5,PB,1
1979,5,PR,3634
1979,5,PE,4963
1979,5,PI,1
1979,5,RJ,70
1979,5,RN,19
1979,5,RS,962
1979,5,RO,88
1979,5,SC,498
1979,5,SP,14489
1979,5,SE,69
1979,5,TO,1
1979,6,AC,6
1979,6,AL,8
1979,6,BA,10
1979,6,CE,17
1979,6,DF,63
1979,6,ES,1007
1979,6,GO,443
1979,6,MT,9
1979,6,MS,9
1979,6,MG,5191
1979,6,PA,1
1979,6,PB,7
1979,6,PR,4035
1979,6,PE,4799
1979,6,PI,5
1979,6,RJ,83
1979,6,RN,11
1979,6,RS,1052
1979,6,RO,78
1979,6,SC,508
1979,6,SP,16359
1979,6,SE,52
1979,6,TO,2
1979,7,AC,5
1979,7,AL,7
1979,7,BA,10
1979,7,CE,16
1979,7,DF,31
1979,7,ES,1057
1979,7,GO,434
1979,7,MT,7
1979,7,MS,17
1979,7,MG,5465
1979,7,PA,2
1979,7,PB,4
1979,7,PR,4313
1979,7,PE,4649
1979,7,PI,4
1979,7,RJ,93
1979,7,RN,2
1979,7,RS,1042
1979,7,RO,80
1979,7,SC,551
1979,7,SP,16886
1979,7,SE,59
1979,7,TO,5
1979,8,AC,6
1979,8,AL,10
1979,8,AP,1
1979,8,BA,16
1979,8,CE,14
1979,8,DF,47
1979,8,ES,1017
1979,8,GO,429
1979,8,MT,13
1979,8,MS,11
1979,8,MG,5063
1979,8,PB,3
1979,8,PR,3533
1979,8,PE,4216
1979,8,PI,1
1979,8,RJ,80
1979,8,RN,10
1979,8,RS,885
1979,8,RO,93
1979,8,SC,498
1979,8,SP,14575
1979,8,SE,62
1979,9,AC,7
1979,9,AL,5
1979,9,BA,14
1979,9,CE,19
1979,9,DF,38
1979,9,ES,956
1979,9,GO,400
1979,9,MT,15
1979,9,MS,10
1979,9,MG,4878
1979,9,PA,3
1979,9,PB,3
1979,9,PR,3459
1979,9,PE,3895
1979,9,PI,2
1979,9,RJ,82
1979,9,RN,5
1979,9,RS,862
1979,9,RO,85
1979,9,SC,464
1979,9,SP,14474
1979,9,SE,65
1979,9,TO,1
1979,10,AC,7
1979,10,AL,6
1979,10,BA,25
1979,10,CE,22
1979,10,DF,69
1979,10,ES,1021
1979,10,GO,438
1979,10,MT,9
1979,10,MS,18
1979,10,MG,5203
1979,10,PA,1
1979,10,PB,8
1979,10,PR,3886
1979,10,PE,4098
1979,10,PI,5
1979,10,RJ,91
1979,10,RN,5
1979,10,RS,873
1979,10,RO,109
1979,10,SC,445
1979,10,SP,14621
1979,10,SE,75
1979,11,AC,19
1979,11,AL,3
1979,11,AP,27
1979,11,BA,1
1979,11,CE,13
1979,11,DF,44
1979,11,ES,968
1979,11,GO,443
1979,11,MT,16
1979,11,MS,11
1979,11,MG,4982
1979,11,PA,4
1979,11,PB,3
1979,11,PR,3500
1979,11,PE,4099
1979,11,PI,6
1979,11,RJ,72
1979,11,RN,7
1979,11,RS,774
1979,11,RO,76
1979,11,SC,484
1979,11,SP,13559
1979,11,SE,51
1979,11,TO,2
1979,12,AC,16
1979,12,AL,3
1979,12,AP,68
1979,12,BA,13
1979,12,CE,12
1979,12,DF,85
1979,12,ES,961
1979,12,GO,436
1979,12,MT,10
1979,12,MS,11
1979,12,MG,5362
1979,12,PA,6
1979,12,PB,5
1979,12,PR,3534
1979,12,PE,4326
1979,12,PI,4
1979,12,RJ,64
1979,12,RN,9
1979,12,RS,670
1979,12,RO,55
1979,12,SC,440
1979,12,SP,13973
1979,12,SE,65
1979,12,TO,3
1980,1,AC,22
1980,1,AL,2
1980,1,AP,75
1980,1,BA,17
1980,1,CE,21
1980,1,DF,51
1980,1,ES,1081
1980,1,GO,477
1980,1,MT,10
1980,1,MS,16
1980,1,MG,5562
1980,1,PB,2
1980,1,PR,3946
1980,1,PE,4759
1980,1,PI,5
1980,1,RJ,93
1980,1,RN,10
1980,1,RS,766
1980,1,RO,74
1980,1,SC,600
1980,1,SP,15086
1980,1,SE,88
1980,1,TO,2
1980,2,AC,15
1980,2,AL,2
1980,2,AP,62
1980,2,BA,26
1980,2,CE,19
1980,2,DF,58
1980,2,ES,977
1980,2,GO,432
1980,2,MT,15
1980,2,MS,15
1980,2,MG,4810
1980,2,PA,2
1980,2,PB,4
1980,2,PR,3857
1980,2,PE,4810
1980,2,PI,1
1980,2,RJ,89
1980,2,RN,8
1980,2,RS,706
1980,2,RO,56
1980,2,SC,499
1980,2,SP,13839
1980,2,SE,61
1980,3,AC,12
1980,3,AL,4
1980,3,AP,25
1980,3,BA,27
1980,3,CE,19
1980,3,DF,49
1980,3,ES,1072
1980,3,GO,454
1980,3,MA,1
1980,3,MT,6
1980,3,MS,20
1980,3,MG,4970
1980,3,PB,1
1980,3,PR,3999
1980,3,PE,6153
1980,3,PI,2
1980,3,RJ,99
1980,3,RN,12
1980,3,RS,755
1980,3,RO,87
1980,3,SC,530
1980,3,SP,15303
1980,3,SE,74
1980,3,TO,1
1980,4,AC,7
1980,4,AP,1
1980,4,BA,22
1980,4,CE,21
1980,4,DF,66
1980,4,ES,970
1980,4,GO,388
1980,4,MT,10
1980,4,MS,18
1980,4,MG,4680
1980,4,PB,1
1980,4,PR,3776
1980,4,PE,6183
1980,4,PI,5
1980,4,RJ,89
1980,4,RN,13
1980,4,RS,734
1980,4,RO,55
1980,4,SC,517
1980,4,SP,14070
1980,4,SE,55
1980,4,TO,2
1980,5,AC,13
1980,5,AL,4
1980,5,BA,11
1980,5,CE,18
1980,5,DF,45
1980,5,ES,1075
1980,5,GO,422
1980,5,MT,3
1980,5,MS,13
1980,5,MG,5048
1980,5,PB,2
1980,5,PR,4140
1980,5,PE,4831
1980,5,PI,4
1980,5,RJ,70
1980,5,RN,11
1980,5,RS,721
1980,5,RO,67
1980,5,SC,573
1980,5,SP,15063
1980,5,SE,55
1980,5,TO,2
1980,6,AC,14
1980,6,AL,1
1980,6,BA,17
1980,6,CE,19
1980,6,DF,53
1980,6,ES,1090
1980,6,GO,424
1980,6,MT,11
1980,6,MS,16
1980,6,MG,5651
1980,6,PB,4
1980,6,PR,4261
1980,6,PE,4180
1980,6,PI,3
1980,6,RJ,72
1980,6,RN,12
1980,6,RS,792
1980,6,RO,72
1980,6,SC,629
1980,6,SP,16627
1980,6,SE,65
1980,6,TO,4
1980,7,AC,17
1980,7,AL,2
1980,7,BA,15
1980,7,CE,15
1980,7,DF,67
1980,7,ES,1116
1980,7,GO,516
1980,7,MT,8
1980,7,MS,16
1980,7,MG,5909
1980,7,PR,4605
1980,7,PE,4252
1980,7,PI,7
1980,7,RJ,79
1980,7,RN,11
1980,7,RS,1096
1980,7,RO,103
1980,7,SC,662
1980,7,SP,16587
1980,7,SE,72
1980,8,AC,12
1980,8,AL,8
1980,8,BA,16
1980,8,CE,16
1980,8,DF,62
1980,8,ES,1074
1980,8,GO,406
1980,8,MT,19
1980,8,MS,13
1980,8,MG,5190
1980,8,PB,2
1980,8,PR,3625
1980,8,PE,3841
1980,8,PI,6
1980,8,RJ,98
1980,8,RN,10
1980,8,RS,860
1980,8,RO,103
1980,8,SC,530
1980,8,SP,14407
1980,8,SE,58
1980,8,TO,4
1980,9,AC,11
1980,9,AL,9
1980,9,AP,2
1980,9,BA,15
1980,9,CE,13
1980,9,DF,60
1980,9,ES,973
1980,9,GO,371
1980,9,MT,25
1980,9,MS,10
1980,9,MG,5112
1980,9,PB,4
1980,9,PR,3907
1980,9,PE,3893
1980,9,PI,5
1980,9,RJ,54
1980,9,RN,7
1980,9,RS,822
1980,9,RO,113
1980,9,SC,540
1980,9,SP,14029
1980,9,SE,62
1980,10,AC,18
1980,10,AL,7
1980,10,AP,2
1980,10,BA,17
1980,10,CE,11
1980,10,DF,89
1980,10,ES,1077
1980,10,GO,406
1980,10,MT,6
1980,10,MS,13
1980,10,MG,5123
1980,10,PA,1
1980,10,PR,3800
1980,10,PE,4185
1980,10,PI,5
1980,10,RJ,77
1980,10,RN,7
1980,10,RS,776
1980,10,RO,124
1980,10,SC,562
1980,10,SP,14637
1980,10,SE,77
1980,11,AC,24
1980,11,AL,3
1980,11,BA,33
1980,11,CE,18
1980,11,DF,54
1980,11,ES,953
1980,11,GO,395
1980,11,MT,19
1980,11,MS,12
1980,11,MG,4723
1980,11,PB,5
1980,11,PR,3394
1980,11,PE,4147
1980,11,PI,5
1980,11,RJ,77
1980,11,RN,6
1980,11,RS,638
1980,11,RO,110
1980,11,SC,478
1980,11,SP,12799
1980,11,SE,48
1980,11,TO,6
1980,12,AC,14
1980,12,AL,4
1980,12,BA,40
1980,12,CE,14
1980,12,DF,77
1980,12,ES,1101
1980,12,GO,486
